codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-02-28,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-02-28,24.1,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-02-28,0.6,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-02-28,0.6,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-01,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-01,0.6,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-01,1.6,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-01,7.6,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-02,0.3,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-02,0.1,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-02,2.2,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-02,11.7,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-03,1.7,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-03,0.4,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-03,5.4,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-03,0.1,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-04,0.2,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-04,0.1,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-04,8.3,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-04,0.1,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-05,0.3,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-05,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-05,1.2,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-05,0.0,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-06,0.5,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-06,0.1,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-06,10.3,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-06,3.9,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-07,15.6,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-07,17.6,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-07,6.9,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-07,4.4,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-08,32.1,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-08,14.4,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-08,5.9,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-08,11.3,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-09,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-09,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-09,6.4,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-09,1.0,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-10,53.4,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-10,23.2,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-10,7.0,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-10,1.3,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-11,32.2,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-11,18.5,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-11,25.8,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-11,14.4,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-12,5.9,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-12,8.5,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-12,8.8,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-12,12.7,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-13,4.1,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-13,0.5,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-13,10.7,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-13,7.6,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-14,4.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-14,9.6,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-14,6.4,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-14,6.5,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-15,9.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-15,9.6,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-15,2.2,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-15,7.7,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-16,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-16,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-16,39.5,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-16,0.2,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-17,6.7,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-17,1.2,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-17,19.8,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-17,0.1,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-18,1.5,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-18,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-18,1.7,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-18,2.2,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-19,26.5,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-19,7.5,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-19,19.6,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-19,5.4,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-20,0.3,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-20,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-20,11.7,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-20,2.7,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-21,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-21,0.3,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-21,3.2,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-21,3.4,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-22,10.1,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-22,27.8,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-22,5.9,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-22,2.2,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-23,4.7,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-23,44.1,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-23,18.4,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-23,3.7,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-24,0.5,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-24,0.4,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-24,19.9,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-24,7.6,mm
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2017-03-25,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-25,12.3,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-25,13.0,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-25,2.3,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-26,28.3,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-26,18.3,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-26,7.5,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-27,0.1,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-27,1.7,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-27,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-28,46.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-28,7.0,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-28,6.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-29,1.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-29,33.1,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-29,0.1,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-30,49.4,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-30,30.4,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-30,8.4,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-03-31,21.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-03-31,1.9,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-03-31,5.1,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-01,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-01,0.2,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-01,0.3,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-02,6.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-02,0.0,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-02,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-03,24.1,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-03,0.5,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-03,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-04,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-04,0.0,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-04,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-05,1.3,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-05,0.0,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-05,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-06,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-06,0.0,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-06,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-07,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-07,1.0,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-07,0.0,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-08,6.6,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-08,8.8,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-08,3.7,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-09,45.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-09,7.8,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-09,10.5,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-10,0.1,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-10,30.2,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-10,4.4,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-11,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-11,5.9,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-11,1.9,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-12,45.1,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-12,4.4,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-12,6.1,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-13,19.6,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-13,16.0,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-13,2.1,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-14,6.7,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-14,2.1,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-14,0.4,mm
0026127040,CARTAGO,RISARALDA,PEREIRA,2017-04-15,0.0,mm
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2017-04-15,0.1,mm
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2017-04-15,0.0,mm
